NShow	Energy	ZFInt	ZhAng	AzAng	NParticles
25857	16.4991	15.8964	6.93155	-33.8153	1
25858	465.7	12.8419	16.7028	28.9709	15
25859	37.0332	15.6888	20.8333	-77.3175	1
25862	11.198	39.1666	6.5161	-142.384	1
25865	13.2509	10.6332	23.6962	156.094	1
25867	37.7689	24.2031	17.4924	97.6963	1
25868	71.2493	18.6187	23.9736	80.7878	9
25875	50.1329	37.3985	18.4585	169.376	1
25880	44.1094	34.0726	2.807	-94.069	1
25882	11.8517	30.0477	24.5208	-12.7767	1
25883	150.011	31.1953	25.6979	-42.9171	3
25888	79.1141	18.4819	19.6908	63.319	2
25889	17.5385	12.6143	21.4659	-90.0492	1
25895	19.9414	17.843	12.9561	92.4239	1
25896	44.7383	25.3804	16.2992	-164.642	1
25898	34.9654	33.819	19.5843	57.9129	1
25903	42.9292	11.9304	20.2518	-174.62	2
25917	20.8055	30.2744	23.9028	-171.766	1
25933	16.2564	8.61757	15.6534	22.3369	1
25936	146.068	21.7425	16.0796	156.376	4
25938	28.6756	25.7471	20.7256	-169.6	1
25939	22.6609	22.4127	23.5519	8.43375	1
25952	13.9858	15.8165	22.0048	-123.074	1
25954	17.0549	24.1585	21.727	-38.2742	1
25955	257.039	25.8384	14.3418	18.3916	4
25957	117.126	19.4551	25.4012	99.1455	3
25959	24.7563	17.7151	17.8006	173.675	1
25961	25.9112	17.6323	24.069	12.4221	1
25966	22.6712	14.0371	15.894	166.274	1
25968	12.4222	21.9478	3.19872	-73.1188	1
25969	82.0813	20.7177	22.7724	-7.6182	1
25973	12.7482	41.592	20.3463	-39.3451	1
25974	23.9938	24.607	25.6386	166.592	1
25982	51.7387	17.2616	1.84112	88.0323	6
25995	20.0532	14.7065	12.2653	-48.9405	2
25999	29.0334	23.4221	11.0229	15.8986	1
26005	22.1202	16.2689	18.8485	174.795	1
26012	24.1269	13.2996	21.2881	46.7498	1
26015	32.365	18.064	25.7575	-157.172	1
26018	19.2163	18.0989	8.47802	6.11345	2
26023	21.3103	11.8163	10.1046	-40.4999	1
26038	21.8092	22.2167	12.8198	12.0613	1
26039	205.178	33.4661	23.8604	-150.851	2
26043	20.4888	10.806	5.78279	-81.5431	1
26050	32.2536	26.4945	25.2282	64.6027	3
26052	24.8089	7.22382	19.7385	-28.2167	3
26055	30.8096	25.1465	20.948	-49.0134	3
26058	16.033	14.0235	5.42344	20.6097	1
26060	17.8044	15.6509	12.748	-13.3872	1
26068	16.728	21.2726	19.7212	122.516	1
26072	105.936	17.0684	21.8933	64.988	6
26073	15.7627	13.5235	8.02463	110.559	1
26077	11.7458	16.2573	17.9243	166.783	1
26079	19.4384	10.9538	22.4399	1.80551	1
26080	11.0766	34.6591	25.2075	48.3249	1
26086	35.2976	23.1652	21.7663	-151.509	1
26092	24.039	18.9826	24.6648	-136.241	1
26093	24.6324	22.6953	19.9558	81.9184	6
26099	64.2482	19.3526	13.7027	-100.86	2
26104	39.345	11.6358	9.12059	-108.46	2
26108	11.8924	33.0884	8.24691	20.3722	1
26110	40.728	22.6874	14.1027	-58.428	2
26119	86.1868	23.4538	21.1034	47.7841	2
26121	16.3333	32.0591	15.7718	-102.207	1
26125	14.4903	58.6756	16.4451	171.73	1
26126	51.6669	12.4696	25.2463	136.152	6
26128	53.915	12.0243	21.5453	108.739	2
26129	39.6051	20.1209	22.6504	170.759	1
26139	52.3097	9.19527	13.6438	65.1821	3
26140	69.5857	27.3416	12.6964	-45.2643	2
26142	12.7659	15.2492	14.9152	-165.659	1
26143	42.8398	9.91795	14.1963	-100.352	2
26144	33.7663	16.4707	15.8168	110.98	2
26146	13.091	12.4515	22.2837	128.44	1
26152	16.3377	9.58063	21.5956	-83.4506	2
26155	32.1253	16.5713	19.8667	0.0480576	1
26156	29.0357	10.3526	4.70208	153.263	1
26165	18.2232	7.91043	24.0379	79.6157	1
26179	73.5616	17.0356	19.6624	32.4691	7
26186	22.3031	42.8023	18.8761	-116.852	1
26188	18.479	17.7982	22.6229	-78.0639	1
26199	32.4774	17.4547	12.8812	-65.5369	2
26201	43.0564	20.0805	8.22682	46.2998	1
26202	23.6202	17.5902	5.41361	109.798	2
26212	38.5942	23.3375	21.6071	-68.6443	2
26213	42.4495	25.499	22.0168	49.3683	1
26215	102.977	24.3789	25.6252	42.5261	4
26216	20.0214	10.9274	8.20834	-150.095	1
26217	23.4705	10.9601	15.0084	-109.601	2
26226	220.542	32.4904	5.32529	100.631	8
26232	14.0365	12.0384	17.3896	-53.2647	1
26236	32.8253	12.7601	23.6389	-144.503	1
26240	12.7927	13.622	18.8508	103.626	1
26241	35.7202	20.4698	18.8449	90.5585	1
26259	39.3421	9.78526	23.9809	102.389	4
26272	12.5585	14.4643	9.56868	-43.9708	1
26276	11.0209	24.321	23.3835	161.841	1
26277	13.5683	11.527	22.3858	-20.7664	1
26279	40.213	29.6761	18.734	-36.1401	1
26283	21.7524	17.0856	20.2844	-179.366	2
26284	78.3126	13.9468	15.945	-32.6054	6
26291	12.8475	11.8202	25.5323	6.51544	1
26297	26.1199	26.1934	14.653	-76.4864	2
26301	10.5759	28.4328	5.20473	-146.554	1
26302	35.5104	17.8555	24.5103	38.8074	2
26303	12.0462	15.3961	18.6313	24.1866	1
26306	75.313	22.7002	20.5028	144.744	5
26309	36.011	14.4757	21.1313	-159.111	1
26310	16.4133	19.1716	14.3421	-155.347	1
26314	121.614	34.4825	20.7088	-153.819	5
26315	110.407	25.7399	13.2972	-68.489	2
26317	26.3151	13.7155	23.3213	165.751	3
26318	298.075	16.8325	23.1654	23.8306	10
26321	66.6589	11.3337	22.4766	12.1335	2
26322	24.5093	20.3864	15.2811	-55.11	1
26323	40.7051	25.1413	20.733	93.2422	5
26334	28.0731	30.1879	14.392	-44.8439	2
26338	63.8047	24.4234	24.7023	10.0997	1
26341	27.581	31.7483	18.271	-174.199	1
26342	28.4723	18.8016	23.917	19.2634	6
26343	59.1006	20.5897	17.3285	-163.793	1
26347	39.3374	19.1444	19.4889	-27.8234	1
26354	55.2939	16.4526	23.9878	45.1349	2
26357	34.1735	20.8431	14.7292	91.544	1
26358	15.0768	16.9547	14.1355	82.2481	1
26361	32.6031	21.8943	4.35321	-151.697	1
26365	23.5737	11.5731	15.4625	73.3155	1
26366	201.786	16.9291	6.50285	43.5146	8
26367	51.3766	15.2528	21.8735	83.1593	1
26369	18.2193	13.0327	17.6509	-139.333	4
26371	69.8029	16.4868	17.7894	-38.8443	4
26372	102.264	26.5163	14.4283	-83.5673	1
26373	22.4612	23.1989	11.8966	32.9901	1
26374	18.0753	15.0345	22.6427	140.137	1
26376	16.19	31.1526	13.7644	-87.5401	1
26381	11.8317	15.5523	16.2593	61.904	1
26395	24.9496	24.2311	6.27298	165.665	1
26396	32.4582	16.584	13.4574	114.768	1
26399	58.6984	16.9239	13.1656	-35.3769	6
26400	42.6264	15.188	12.9504	116.017	1
26401	10.5943	24.8157	8.96509	-119.811	1
26407	418.329	20.0659	25.1296	33.1288	10
26411	29.3097	12.6058	25.3221	-30.425	1
26414	37.3416	22.4305	5.92368	133.879	1
26415	10.2666	16.5549	21.4088	-151.765	1
26420	50.1324	27.1472	4.6257	122.661	1
26436	123.826	19.5492	7.36164	-137.011	5
26437	103.491	15.5739	25.5632	-123.466	2
26440	20.2159	21.6837	21.5125	-52.8779	1
26441	30.4194	9.98248	10.2249	-101.618	1
26442	23.7664	23.0305	23.6649	-106.851	1
26451	23.4577	9.51178	23.5906	72.6913	7
26455	13.1239	16.56	17.6058	-164.795	1
26459	16.1645	15.6506	8.02124	-154.354	1
26462	35.9714	11.1495	17.4398	-130.441	3
26470	14.2684	28.9364	15.4299	-17.9819	1
26477	27.0319	18.3158	24.7918	88.019	1
26480	17.574	24.9373	10.5537	-19.5119	1
26483	198.526	32.7789	13.5978	123.337	4
26484	10.531	20.3021	21.3769	-38.9008	1
26485	10.3701	10.4223	10.7698	137.884	1
26488	29.0674	8.61253	23.704	-132.189	2
26493	12.023	11.8815	13.2583	40.7926	1
26501	82.6374	14.5048	24.3663	171.347	2
26502	23.6034	22.9882	12.9991	167.766	1
26505	10.8517	28.9887	25.1071	65.1272	1
26511	12.0228	62.165	16.1975	10.41	1
26515	73.0546	43.2265	14.9915	156.525	1
26516	38.31	20.6724	13.6698	51.9009	2
26519	13.4648	14.2218	24.2509	118.835	3
26528	11.2813	17.2275	13.5108	-100.994	1
26537	12.6277	17.7896	1.07112	-88.3205	1
26550	22.2483	25.6911	23.9392	-32.7411	1
26552	10.08	16.0083	18.1537	123.915	1
26558	191.481	9.37452	18.4336	-130.446	12
26562	66.7699	16.9097	22.5555	58.1434	2
26563	13.4905	8.22084	15.6096	-79.0352	1
26564	19.0098	21.5326	17.0503	-89.3888	1
26570	54.5358	18.4785	11.4541	23.8025	1
26572	32.7056	10.7444	15.0986	101.888	1
26578	18.1778	6.81165	22.4171	-113.547	1
26583	34.4505	19.644	17.3424	-31.8915	1
26588	168.107	43.7241	4.69454	-35.8664	7
26589	13.587	15.1078	13.3784	-75.6675	1
26590	19.6338	10.654	20.96	70.3101	1
26592	13.8552	20.9548	13.8085	167.21	1
26594	25.8145	14.8838	14.5088	-132.753	2
26601	73.7912	22.2427	15.4283	-157.844	5
26607	49.1816	22.295	19.5139	17.4967	3
26608	29.0537	11.0638	25.5423	-77.1343	1
26615	34.8821	19.6358	19.3168	115.319	1
26619	12.9783	18.81	18.2481	129.426	1
26630	12.9131	10.8129	11.6073	52.7196	1
26633	45.1646	22.9265	20.8373	65.2807	1
26644	31.0765	15.6647	16.6432	-12.0468	2
26646	16.1532	11.9727	18.8966	-117.128	1
26647	50.2127	17.2228	14.2734	-96.3268	2
26655	12.5398	15.7943	19.2191	161.216	1
26658	46.63	17.9255	19.4633	88.2755	1
26661	14.0293	19.9998	24.914	-3.45288	1
26663	13.3365	14.4062	2.20175	158.956	1
26666	19.3315	23.1753	6.3289	15.1455	1
26671	12.2886	57.6624	10.0406	173.973	1
26675	33.2407	32.3048	11.8087	119.284	3
26680	21.862	26.4101	20.2485	131.915	1
26681	10.6586	19.3225	23.6706	-65.0442	1
26682	17.3928	25.872	18.6007	-136.648	1
26683	19.5237	15.8176	22.8327	41.1781	3
26684	18.36	20.9397	3.6109	-84.764	1
26688	63.7135	18.6959	23.1224	-158.289	2
26692	14.7291	16.1774	14.2211	62.7476	1
26701	67.9063	16.4478	18.9633	112.435	2
26705	57.2858	21.7281	18.5562	-46.0306	1
26706	32.7217	28.1433	23.3387	4.40662	2
26708	35.7344	9.84072	8.60927	107.065	1
26720	13.8727	21.2862	7.16045	-97.6204	1
26728	86.9547	13.4903	24.4403	143.743	3
26729	15.7561	31.1407	20.4969	-170.336	1
26730	54.9597	13.7388	22.3892	151.092	2
26731	14.01	13.9197	4.2942	-67.4354	1
26735	88.7929	13.104	20.6483	122.712	2
26749	94.0403	32.0239	21.7759	62.8331	1
26750	39.5503	41.01	25.3856	-171.025	1
26755	10.5848	36.4513	22.2725	-8.78875	1
26759	19.1365	13.0374	10.4635	82.5832	1
26762	30.9902	28.9428	25.6417	-60.9749	2
26768	67.2657	16.4132	25.3658	39.6877	1
26775	18.4904	19.1876	20.9068	74.2723	1
26788	19.9952	16.9666	12.3887	-77.1093	1
26790	58.1332	17.3273	15.4366	-139.267	2
26791	27.838	27.6675	3.40956	143.853	2
26795	10.6562	19.8673	24.4098	147.602	1
26797	66.5461	28.8891	21.3884	-15.0809	1
26799	17.9004	17.1304	23.4069	113.143	1
26802	12.1203	23.0521	19.344	-135.6	1
26812	43.056	15.9794	9.64941	-174.481	1
26823	14.9913	21.2659	23.8359	-122.091	1
26824	22.4711	30.3712	21.5803	147.315	1
26825	26.231	28.4073	19.364	34.9005	3
26827	37.5056	17.2807	14.1711	20.4202	1
26828	11.1188	12.8654	23.0895	-21.6007	1
26830	35.1543	18.8284	6.85814	168.336	2
26839	20.7107	14.8631	23.0032	52.6826	1
26842	30.4344	22.4874	23.4697	-170.235	1
26850	32.6118	29.1003	17.1889	28.7191	1
26854	18.363	23.3743	20.3886	-15.9667	1
26858	15.5801	12.4422	23.1006	-63.7507	1
26866	30.9753	25.3078	13.1099	-100.889	3
26868	10.8265	13.2607	19.9816	39.6521	1
26872	10.5123	10.5058	17.1587	147.617	1
26874	90.822	37.5806	8.04015	128.244	3
26879	72.2181	19.6733	10.7085	-10.6879	2
26880	17.0549	31.4924	8.90033	-65.5877	1
26883	12.665	12.9571	7.71637	-156.409	1
26888	28.8062	15.9723	16.8785	-108.503	1
26894	25.5013	19.0286	11.5671	-162.733	1
26896	17.5913	19.8752	7.26297	-34.6711	2
26900	33.7119	18.1609	11.3492	-37.3283	2
26905	69.0968	21.8681	23.1483	-78.0208	2
26908	14.3782	23.6713	16.2955	70.7545	1
26911	42.3755	28.2117	17.796	149.068	3
26919	34.8193	19.7972	15.7967	-144.263	2
26928	93.8925	59.5029	13.4457	15.1111	1
26932	33.8136	18.0344	13.6585	105.748	3
26948	21.6884	15.4474	14.8793	149.208	1
26955	54.2762	21.1435	10.459	-8.51982	2
26959	31.9755	46.2946	25.1555	-159.547	1
26966	12.7217	19.4697	23.2658	81.9329	1
26968	22.4596	26.6332	4.06878	-62.1387	1
26973	25.447	19.6875	24.3169	64.9804	1
26975	78.3797	12.2011	5.67956	127.523	3
26981	16.5138	17.3378	17.338	-35.6383	1
26983	75.0585	21.7306	15.3697	110.071	2
26985	31.5859	20.7681	19.2625	-51.43	1
26986	55.4285	15.1813	19.815	-131.653	2
26989	16.6139	18.7749	3.63891	64.4613	1
26991	11.072	25.7266	16.9495	-165.422	1
26994	72.9569	16.2409	22.3628	165.406	4
26996	27.2031	17.1028	16.0898	119.027	1
27000	28.5342	23.1862	15.9676	-81.7174	1
27004	16.2546	34.0321	24.7787	92.3135	1
27011	129.935	24.3085	21.3796	145.961	2
27016	423.531	18.2305	11.0821	-63.5814	12
27017	29.97	24.5753	21.8424	13.6409	2
27018	14.6925	5.90773	9.06182	-148.208	1
27021	11.3642	10.8149	5.88739	175.124	1
27023	22.2852	23.9062	22.2339	-91.6895	1
27024	10.4659	19.0163	19.3944	175.398	1
27025	14.0786	20.5522	15.7403	162.056	1
27032	162.772	20.7658	18.4108	-42.5966	3
27033	43.7357	28.2259	10.8577	-151.652	1
27042	70.3217	34.9927	11.0409	67.5716	2
27044	112.694	44.9091	24.8039	106.053	3
27045	61.5173	31.3354	22.6246	-162.854	1
27050	11.2541	23.4901	22.0305	9.96469	1
27057	70.1203	35.6246	21.2463	41.9413	2
27059	105.767	16.8459	25.0475	-141.776	1
27064	17.8054	3.68873	11.4852	9.5105	2
27069	79.6058	22.7414	24.7003	66.346	3
27070	47.8768	19.3502	21.1693	22.6913	3
27082	13.7161	14.5696	11.2887	51.6757	1
27083	39.5663	17.6604	10.0245	-31.5659	1
27088	31.714	32.5256	10.3651	106.233	1
27092	78.05	20.719	6.87013	-29.7796	1
27094	207.022	22.5696	19.46	-31.3668	9
27107	18.508	16.573	11.1071	19.4082	1
27114	32.0225	11.7642	18.6969	-64.7752	1
27117	12.9446	35.4842	5.2851	-63.6387	1
27120	13.7369	9.76907	9.66398	-97.7211	1
27123	22.6637	21.2266	23.5009	137.697	1
27124	21.0078	16.787	22.4529	26.48	1
27125	40.6053	15.5754	16.9186	106.016	1
27128	25.4578	14.0357	10.7969	137.023	3
27144	19.5149	20.8819	13.4689	-31.7062	1
27151	15.343	15.0045	9.82465	-21.8468	1
27155	17.8436	14.2107	9.71387	-178.521	1
27156	19.1011	30.9508	20.3095	4.50611	1
27161	10.3561	12.322	7.42189	175.23	1
27170	20.0769	21.2791	12.7944	142.431	1
27172	20.5838	19.0355	24.1411	-85.9468	1
27179	39.9943	28.9636	20.5732	58.2256	2
27183	132.653	18.1033	20.1333	-95.2031	4
27184	65.9007	23.8504	5.06294	108.609	9
27186	13.4122	24.1172	24.2261	-6.51699	1
27187	38.1114	26.452	15.7955	-177.176	1
27188	27.7288	10.1762	13.3015	35.5422	1
27189	428.334	11.3798	4.55239	52.0204	35
27191	97.0845	15.4577	7.02313	55.4788	4
27192	42.8786	29.4217	13.1121	-146.482	1
27193	19.4409	15.6277	17.041	94.6863	3
27196	32.2056	15.9723	17.0554	129.452	2
27197	16.1892	29.504	15.7596	-59.685	1
27200	15.9087	25.7334	22.0788	-3.3695	1
27205	43.3798	12.6478	13.3765	122.551	3
27211	17.1318	17.5457	23.0931	-80.4587	1
27212	41.15	24.3182	21.352	-1.91314	2
27215	32.7036	20.5918	15.8446	-34.5009	2
27227	22.4377	35.4312	18.5969	143.827	3
27230	24.0833	22.9028	19.2992	-170.974	1
27231	17.194	23.4891	17.5279	27.3311	1
27234	68.3223	34.8914	17.0353	-169.926	2
27235	25.0006	15.041	18.4485	-177.462	1
27240	54.5635	24.3182	18.5326	69.4192	1
27241	15.6155	20.4805	19.7148	-29.9603	1
27242	36.9273	22.8033	15.0569	178.973	3
27245	16.8185	14.5262	18.2314	40.7355	2
27246	17.2112	17.9058	7.59206	-91.2829	1
27249	26.7311	26.7072	25.5788	-138.201	1
27250	13.5228	25.4741	19.3203	-168.794	1
27253	288.973	19.3153	12.2189	-148.124	14
27254	50.9547	8.70322	20.9632	21.7344	2
27260	31.8587	11.9139	14.7383	-177.137	4
27268	40.2405	11.9967	15.3449	15.6812	1
27271	13.312	12.086	18.8728	4.21968	1
27272	14.7039	18.8349	15.7497	154.331	1
27275	25.6709	14.9315	19.1984	-27.8925	1
27277	24.9493	40.8781	21.3869	-117.245	1
27278	22.8947	15.1147	13.9503	-103.778	2
27285	65.8872	21.1488	23.801	54.1663	1
27286	17.7708	26.1388	16.9298	9.98893	1
27296	99.3882	36.8018	25.7638	101.232	1
27299	12.3664	18.7484	18.0731	131.909	1
27300	350.263	14.9927	12.0642	-132.671	26
27303	90.8844	11.4293	22.8793	-103.355	8
27307	54.6613	17.6553	13.1826	108.542	3
27309	13.5143	15.8956	12.7455	137.532	1
27310	82.5363	46.773	16.4761	-43.421	1
27311	45.1607	43.552	19.8071	-77.1461	1
27312	35.2553	24.0831	9.0494	24.9094	1
27318	22.9259	18.8573	22.335	74.2481	1
27319	27.1398	12.9459	14.4813	93.1072	1
27325	13.5022	44.3206	20.2635	163.182	1
27339	19.2799	23.5687	12.1277	179.967	1
27342	81.2306	18.7194	8.12664	127.447	2
27345	12.579	15.9294	19.9162	92.7887	1
27360	30.5072	17.4669	21.6479	-41.3399	1
27361	42.3185	27.321	20.4811	-69.7537	1
27363	20.1938	28.5101	25.4639	161.041	1
27364	13.1937	18.8573	8.48374	55.9457	1
27365	42.7013	35.1291	16.2447	-92.56	1
27368	12.0601	24.053	19.4723	-67.5383	1
27372	328.979	11.7375	17.7202	-135.982	9
27374	31.4479	14.2387	17.0805	127.714	1
27376	118.123	16.3683	20.7191	-138.191	5
27384	39.7286	18.7235	25.1122	126.333	2
27391	16.3917	25.4823	22.2547	-90.2069	2
27393	18.5218	20.648	11.021	-38.5113	1
27396	78.7094	14.7122	21.9345	94.2724	2
27405	18.5574	16.4519	25.2238	16.7441	1
27415	10.3557	11.5017	6.50636	131.252	1
27418	24.9198	20.3318	20.3218	105.688	3
27422	25.0576	28.6607	19.9391	-40.6672	1
27423	193.114	8.69839	5.7627	103.051	8
27424	71.0384	20.6144	23.3631	-48.2289	2
27427	68.3934	9.02113	18.7479	-96.7366	2
27428	308.929	11.9401	23.6756	-140.414	13
27434	18.1621	10.8588	11.4151	140.249	2
27435	49.3468	26.2451	3.20546	-108.79	5
27440	32.9179	17.6697	19.6462	158.945	1
27441	20.7897	27.5231	25.7061	-10.7255	1
27446	13.4027	22.1777	6.99151	171.24	1
27447	57.2069	15.5943	18.5267	-5.18954	1
27448	30.2924	17.9938	8.06264	-38.1704	3
27451	20.7265	19.4132	23.2566	25.2738	1
27452	61.8322	3.95005	17.044	-69.9723	6
27455	47.0946	16.3627	13.8684	167.161	1
27456	14.599	15.2137	7.36167	32.9345	1
27461	24.776	15.6216	21.7785	-115.275	1
27462	47.1766	20.3763	8.33283	77.5275	1
27478	52.5519	19.7215	18.3709	-177.791	1
27480	16.9583	17.6967	21.1774	-165.932	1
27482	70.1742	13.3995	20.715	-7.66466	1
27483	19.1692	9.61861	12.0803	-110.684	2
27492	10.4771	13.3135	17.7913	-174.346	1
27505	17.8544	11.358	7.13306	115.955	1
27509	27.777	13.2927	21.9725	-47.6831	2
27518	31.402	14.06	18.9475	-87.1627	1
27520	14.6886	21.4614	24.4576	-76.6549	1
27524	42.2625	21.78	23.2293	124.174	1
27526	28.9329	10.4245	20.7838	-166.979	1
27527	46.4402	10.9187	14.2033	-23.8543	3
27532	30.9846	17.5795	17.7817	-116.328	1
27535	73.7555	34.8866	16.8453	-107.733	1
27542	106.711	15.8297	13.891	-133.238	2
27547	14.1666	31.817	18.6426	-95.1102	1
27550	35.9948	26.8784	13.8257	81.3159	1
27557	35.8938	18.6205	16.8162	122.742	1
27558	87.4099	19.8254	18.4283	124.757	7
27559	132.535	29.639	17.6635	93.3631	2
27562	91.5559	11.6779	7.31258	-116.322	5
27568	51.2074	21.7816	12.8191	102.965	1
27574	271.495	12.5041	16.7132	-33.975	22
27576	62.4832	17.4912	21.4256	73.6064	2
27577	17.7767	35.9037	17.6474	29.7479	1
27585	22.0488	24.2632	9.29906	0.785404	1
27586	16.0275	10.0799	25.4243	-113.217	1
27589	20.9912	22.9893	22.7825	38.5931	1
27592	47.9542	33.1803	18.6847	177.87	4
27600	56.1888	14.6939	25.0502	158.826	4
27601	36.2196	26.2462	11.1162	-131.188	2
27609	19.4712	12.199	6.55508	129.699	1
27616	27.8415	25.0638	10.6661	-118.205	1
27621	36.8375	23.5642	4.56819	-129.131	1
27623	14.5293	22.3695	17.9211	-125.157	1
27626	24.2252	18.2815	17.4727	-51.1344	1
27627	60.0907	12.2614	11.9365	-1.84514	2
27630	23.3855	14.8526	18.2151	119.008	1
27631	21.2275	23.3543	24.7586	75.5905	1
27650	19.437	17.3213	20.6081	-165.57	1
27653	25.3088	12.7885	3.80552	-12.6332	1
27654	52.2926	19.3317	18.9964	-67.529	2
27655	19.0388	12.7514	7.49024	-94.2829	4
27658	16.025	22.3205	23.2277	5.614	1
27659	147.991	31.0356	16.349	-49.8027	4
27660	27.2859	14.3061	19.1207	-25.1422	3
27664	37.8416	25.7496	23.5331	-44.1168	2
27668	13.4673	12.4121	24.067	-91.6135	1
27670	16.8653	18.5843	11.5253	-53.5278	1
27672	64.6456	18.701	19.5017	99.0461	4
27674	54.427	18.7026	21.5771	-74.432	1
27683	41.4005	22.3384	17.337	39.0785	1
27687	91.7107	19.7575	23.069	-20.0979	1
27690	72.1746	11.936	16.834	80.5672	1
27697	21.7761	14.9301	25.1052	-149.778	1
27698	12.488	26.5442	3.8412	43.9319	1
27705	12.1953	18.8545	15.5986	20.1103	1
27706	28.2826	12.3532	19.5885	159.36	2
27707	27.988	8.46037	21.2562	-174.673	3
27708	366.982	22.5644	24.9443	169.558	8
27716	27.9421	17.7182	22.8864	-102.217	1
27718	21.6324	17.3572	21.5602	62.4394	1
27724	10.2706	20.8009	21.252	45.4949	1
27725	23.2069	15.0411	10.1396	167.995	1
27728	42.6319	12.9063	18.9056	142.661	2
27732	18.0979	10.7426	25.3903	-138.909	2
27735	16.7808	29.2035	20.6723	121.801	1
27749	52.0126	24.1648	6.97302	143.282	4
27757	75.8315	16.9465	17.3474	-57.6501	3
27762	23.183	24.6533	23.6041	127.655	1
27765	56.2755	12.5923	9.0853	-58.5133	5
27777	24.5693	16.9643	18.7236	-14.5407	2
27784	28.7595	19.1627	18.7165	147.159	2
27788	26.0081	10.3621	20.8934	153.192	1
27789	56.9713	41.8389	21.676	171.965	1
27790	42.0721	22.0369	21.9015	171.011	2
27794	18.7863	17.2227	12.1108	94.075	1
27796	67.7948	19.4585	20.5036	59.4941	1
27800	111.274	13.0457	6.88361	-55.3024	11
27810	56.014	23.4562	23.6165	28.309	1
27811	103.923	31.3144	17.8387	134.779	5
27814	20.8852	23.6608	20.0849	160.807	1
27815	13.13	17.5101	24.1114	-146.66	1
27816	13.3831	13.7051	17.488	95.2764	2
27819	36.5026	21.9213	21.0259	114.971	1
27826	11.7891	30.5877	20.6838	60.806	1
27827	144.927	51.1928	20.7972	-166.069	2
27828	24.9503	25.0178	13.5433	-109.421	1
27830	53.9571	12.929	11.7855	108.682	2
27833	12.9176	25.8154	11.3302	5.57455	2
27839	37.23	22.0432	14.8601	98.1514	1
27843	14.1287	19.191	4.62604	171.589	1
27844	55.1671	15.6877	25.0123	-44.578	1
27845	34.7179	23.7979	7.45775	-156.289	1
27852	23.022	21.0783	24.5237	163.303	1
27855	25.0129	18.0365	20.5197	-130.992	1
27861	50.5859	22.7947	20.4469	97.1516	1
27867	16.4914	23.8911	13.4137	-143.604	1
27869	160.303	11.7264	18.6299	-115.171	4
27871	32.6833	20.829	20.4206	34.8864	1
27875	51.865	17.0912	22.398	-40.0832	2
27878	35.2976	27.2095	24.0538	142.091	1
27880	89.0862	41.9772	22.126	23.3356	4
27881	35.5865	28.7059	9.73702	151.137	4
27882	29.1291	12.6188	7.46854	-136.618	2
27888	59.3584	18.781	19.5067	-115.512	1
27890	42.9529	11.5377	16.6151	5.77008	2
27892	36.0324	21.8947	14.5127	-29.8274	1
27893	39.1045	16.9506	16.8682	-162.24	3
27896	65.5573	21.2125	6.46643	143.712	1
27903	36.496	13.104	24.8938	88.1624	2
27904	21.3356	11.8826	22.6493	-1.83991	4
27914	56.9614	10.4764	23.1219	-49.9974	1
27917	10.8889	16.6819	11.6555	8.62234	1
27918	22.8365	18.499	18.846	-177.623	1
27919	21.5048	19.2863	7.55258	127.885	1
27924	29.3257	18.3489	22.3493	122.609	1
27927	14.0099	12.8321	22.3566	-179.117	1
27928	28.1938	61.3219	15.2645	-57.9987	1
27934	76.8567	33.7448	20.4559	-45.0495	3
27945	11.7418	18.7187	6.03561	145.005	1
27955	17.3642	33.0338	9.07789	99.2576	1
27959	53.4348	32.5376	5.16736	-115.512	1
27962	30.0434	14.811	12.8377	74.1487	1
27965	19.2223	15.292	9.87562	101.841	1
27967	33.2087	14.2318	16.4177	152.727	1
27975	10.0362	10.7966	4.708	132.475	4
27979	53.4446	34.4422	17.823	169.428	1
27986	11.0302	9.36191	10.3959	-129.591	1
27993	16.5362	30.7843	20.1262	-51.7377	1
27997	14.259	19.2196	7.53188	10.6446	1
28000	53.1493	26.0607	9.23075	-26.3984	1
28005	24.3278	23.7934	11.5208	4.92402	1
28015	17.7317	10.0897	24.4286	102.575	1
28016	25.47	19.1866	22.1062	14.6299	1
28017	40.7545	14.9717	8.51878	-153.391	2
28018	28.3806	13.5328	16.9245	163.435	1
28022	10.1707	21.6776	19.3667	-60.7547	1
28024	14.951	21.0629	21.1628	-98.8844	1
28029	55.2986	17.6249	23.7793	174.841	2
28032	15.3795	23.4187	9.03213	110.896	1
28038	28.9208	33.7198	23.8255	80.2477	1
28053	52.7008	7.45864	23.5815	39.5383	30
28055	15.701	11.3153	21.6341	-1.78864	1
28057	129.627	8.48994	17.6111	38.903	7
28066	10.7473	15.7477	25.4057	143.508	1
28069	14.1925	19.6921	22.185	-61.4314	1
28072	12.1526	25.0341	7.5191	-52.4686	1
28082	187.689	11.6889	22.2918	171.535	10
28086	26.1861	21.7069	12.1809	-138.666	1
28100	22.5649	26.9079	22.175	28.6109	2
28102	26.8162	19.2471	18.0638	145.38	1
28104	128.983	20.4241	16.233	-82.1996	2
28109	55.0677	17.5577	15.8766	90.3312	1
28111	99.0755	15.5258	21.8809	73.9889	2
28114	20.2905	16.0269	21.5138	102.249	3
28123	109.697	27.8627	22.8625	86.7695	1
28127	30.3058	16.3339	20.5287	87.1977	1
